job_id,first_seen_date,last_seen_date,title,company,location,is_remote,salary_min,salary_max,salary_currency,salary_period,salary_is_estimate,salary_raw,contract_type,contract_time,date_posted,source,url,description
a81807497640f0c4,2026-09-12,2026-09-12,Sr.Data Engineer,Cognizant,"London, UK",False,47087.86,47087.86,GBP,annual,True,Adzuna estimate,,,2026-09-12,Adzuna,https://www.adzuna.co.uk/jobs/details/5880429427?utm_medium=api&utm_source=jobaggregator,"Excellent opportunity Data Engineers for to be part of Cognizant's Intelligent Process Automation practice, It combines advisory services with deep vendor partnerships and integrated solutions to create and execute strategic roadmaps. Key Responsibilities: Gather business requirements, perform detailed analysis, and produce associated functional specifications across multiple functions Architect,..."
dcb3c7a5932edb28,2026-09-12,2026-09-12,Senior Data Engineer - Data Science Platform,ASOS,"London, UK",False,59126.94,59126.94,GBP,annual,True,Adzuna estimate,,,2026-09-12,Adzuna,https://www.adzuna.co.uk/jobs/details/5880785766?utm_medium=api&utm_source=jobaggregator,"Job Description As a Senior Data Engineer, you’ll focus on designing and implementing scalable, reusable data pipelines, platform components, and data engineering standards that enable reliable, secure, and high-quality data solutions across the organisation. You’ll work closely with Data Scientists, Analysts, and Engineers embedded in product teams such as Forecasting, Recommendations,..."
79f8f36ee794a229,2026-09-12,2026-09-12,Senior Databricks Data Engineer - London - £85K,Tenth Revolution Group,"Richmond, West London",False,80000.0,85000.0,GBP,annual,False,,,full_time,2026-09-11,Adzuna,https://www.adzuna.co.uk/jobs/land/ad/5880096400?se=Llw6DpCu8RGuc42MGaSpcg&utm_medium=api&utm_source=jobaggregator&v=F1642C5083E15CB2BCADC7ECC65EF0DC84554C03,"Senior Databricks Data Engineer - London - £85K I'm currently recruiting for an experienced Senior Data Engineer with strong hands-on Databricks experience to join a growing data platform team. You'll play a key role in designing, building and optimising production-grade data pipelines across Databricks, Spark and Delta Lake, while helping shape the engineering standards and architecture behind..."
6cac4a108edd7d67,2026-09-12,2026-09-12,Senior Data Engineer Databricks,Ecruit,UK,True,51649.16,51649.16,GBP,annual,True,Adzuna estimate,,,2026-09-11,Adzuna,https://www.adzuna.co.uk/jobs/details/5880121241?utm_medium=api&utm_source=jobaggregator,"Senior Data Engineer Databricks | Competitive Salary | UK (Remote) Are you an experienced Data Engineer who enjoys turning complex data into reliable, scalable solutions? Do you have strong hands-on experience with Databricks, PySpark, Python and SQL? The role 7Dxperts is looking for a Senior Data Engineer Databricks to join our UK team. Youll build and improve data pipelines that solve real..."
dbc12a629db55981,2026-09-12,2026-09-12,Senior Data Engineer - Data Science,Data Idols,"London, UK",False,75000.0,85000.0,GBP,annual,False,,permanent,full_time,2026-09-11,Adzuna,https://www.adzuna.co.uk/jobs/details/5880114946?utm_medium=api&utm_source=jobaggregator,Senior Data Engineer Location: London|Hybrid Salary: £75K - £85K Data Idols are working with a leading organisation that is continuing to invest heavily in its data and technology capabilities. They are looking for a Senior Data Engineer to join a growing data function and help build the platforms and solutions behind high-impact Data Science and analytics products. This is an opportunity to work...
d83fa952811f1f52,2026-09-12,2026-09-12,Lead Analytics Engineer,Allica Bank,"London, UK",False,46117.55,46117.55,GBP,annual,True,Adzuna estimate,,full_time,2026-09-11,Adzuna,https://www.adzuna.co.uk/jobs/details/5879923098?utm_medium=api&utm_source=jobaggregator,"About Allica Bank Allica is the UK’s fastest growing company - and the fastest-growing financial technology (Fintech) firm ever. Our purpose is to help established SMEs, one of the last major underserved opportunities in Fintech. Established SMEs are the backbone of local communities - representing over a third of our economy - yet have been largely neglected both by traditional high street banks..."
0c4f38af59171e45,2026-09-12,2026-09-12,Database/Data Engineer,Salt,"South East London, London",False,59800.0,59800.0,GBP,annual,False,,contract,,2026-09-11,Adzuna,https://www.adzuna.co.uk/jobs/land/ad/5880235114?se=Llw6DpCu8RGuc42MGaSpcg&utm_medium=api&utm_source=jobaggregator&v=C62DF5F4F36293F632A80F2E7DC2E624645B98FD,"Data/ Database Engineer - RDBMS & NoSQL Hybrid - 3 days onsite | Financial Services | Contract / Permanent We're looking for an experienced Senior Database Engineer to join a major financial services technology and data transformation programme. This is not a traditional BAU DBA role . You'll work closely with application teams and Data Architects to design, engineer and deploy database solutions..."
f2f37317273672b6,2026-09-12,2026-09-12,Database/Data Engineer,Salt Search,"London, UK",False,59800.0,59800.0,GBP,annual,False,,permanent,full_time,2026-09-11,Adzuna,https://www.adzuna.co.uk/jobs/land/ad/5880096558?se=Llw6DpCu8RGuc42MGaSpcg&utm_medium=api&utm_source=jobaggregator&v=71132CFBD53041D83445C8902FBE19572F1F22EA,"Data/ Database Engineer - RDBMS & NoSQL Hybrid - 3 days onsite | Financial Services | Contract / Permanent We're looking for an experienced Senior Database Engineer to join a major financial services technology and data transformation programme. This is not a traditional BAU DBA role . You'll work closely with application teams and Data Architects to design, engineer and deploy database solutions..."
a54c3fd911c68e63,2026-09-12,2026-09-12,Data Engineer,Harnham - Data & Analytics Recruitment,"Bristol, South West England",True,45000.0,55000.0,GBP,annual,False,,,full_time,2026-09-11,Adzuna,https://www.adzuna.co.uk/jobs/land/ad/5879692324?se=XHDIEJCu8RG6zpJmISbWrA&utm_medium=api&utm_source=jobaggregator&v=945DE05E801B23EDE2F015AEDEC723B6580C7F84,"Data Engineer up to £55,000 Benefits Remote (UK) This is a fantastic opportunity to join a high-growth technology business where you can take ownership of building and optimising modern data pipelines while developing into a key member of a growing data team. THE COMPANY Our client is an innovative technology business operating at the intersection of mobile applications, hardware products, and..."
aed466d1772216e3,2026-09-12,2026-09-12,Data Engineer,Harnham - Data & Analytics Recruitment,"Birmingham, West Midlands",True,45000.0,55000.0,GBP,annual,False,,,full_time,2026-09-11,Adzuna,https://www.adzuna.co.uk/jobs/land/ad/5879692318?se=XHDIEJCu8RG6zpJmISbWrA&utm_medium=api&utm_source=jobaggregator&v=670963ED2F27CC0E7344E697A0DBCBDE8CAD4B1E,"Data Engineer up to £55,000 Benefits Remote (UK) This is a fantastic opportunity to join a high-growth technology business where you can take ownership of building and optimising modern data pipelines while developing into a key member of a growing data team. THE COMPANY Our client is an innovative technology business operating at the intersection of mobile applications, hardware products, and..."
